0 10.1145/1229285.1267001 2007 2009
0 10.5555/2157654.2157671 2011 2013
0 10.15781/t2qt17 2016 2018
0 10.1109/icst.2019.00020 2019 2026
0 NOT_FOUND 2020 2020
0 NOT_FOUND 2020 2020
0 10.1109/tse.2020.2987862 2020 2022
0 10.48550/arxiv.2111.12513 2021 2023
0 10.1007/s10664-021-10003-7 2021 2023
0 10.1109/qrs54544.2021.00070 2022 2024
0 10.1145/3510003.3510147 2022 2026
0 10.1109/icse48619.2023.00109 2023 2025
